expr_id,cond_id,para_nr,word,word_nr,response,correctness,first_duration,total_duration,gaze_duration,go_past_time,FPFix,FPReg,RegIn_exc,RegIn_incl
020,stimulus_Lit_Alchemist_4_page_2,1,citit,42,"1,1,1,1,0,1",5,139,139,139,139,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_2,1,citit,42,"1,1,1,1,0,1",5,139,139,139,139,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,încă,2,"1,1,1,1,0,1",5,127,127,127,127,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,încă,2,"1,1,1,1,0,1",5,127,127,127,127,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,întuneric,3,"1,1,1,1,0,1",5,235,235,235,235,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,întuneric,3,"1,1,1,1,0,1",5,235,235,235,235,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,se,5,"1,1,1,1,0,1",5,272,272,272,272,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,se,5,"1,1,1,1,0,1",5,272,272,272,272,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,în,8,"1,1,1,1,0,1",5,170,170,170,170,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,în,8,"1,1,1,1,0,1",5,170,170,170,170,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,văzu,11,"1,1,1,1,0,1",5,129,129,129,129,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,văzu,11,"1,1,1,1,0,1",5,129,129,129,129,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,stelele,12,"1,1,1,1,0,1",5,161,161,161,161,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,stelele,12,"1,1,1,1,0,1",5,161,161,161,161,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,străluceau,14,"1,1,1,1,0,1",5,243,243,243,243,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,străluceau,14,"1,1,1,1,0,1",5,243,243,243,243,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,prin,15,"1,1,1,1,0,1",5,177,177,177,177,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,prin,15,"1,1,1,1,0,1",5,177,177,177,177,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,acoperișul,16,"1,1,1,1,0,1",5,134,134,134,134,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,acoperișul,16,"1,1,1,1,0,1",5,134,134,134,134,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,năruit.,18,"1,1,1,1,0,1",5,132,132,132,132,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,năruit.,18,"1,1,1,1,0,1",5,132,132,132,132,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,înainte,38,"1,1,1,1,0,1",5,139,139,139,139,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,înainte,38,"1,1,1,1,0,1",5,139,139,139,139,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,sfârșit.,40,"1,1,1,1,0,1",5,141,141,141,141,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_3,1,sfârșit.,40,"1,1,1,1,0,1",5,141,141,141,141,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,„S-au,1,"1,1,1,1,0,1",5,127,127,127,127,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,„S-au,1,"1,1,1,1,0,1",5,127,127,127,127,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,obișnuit,2,"1,1,1,1,0,1",5,129,129,129,129,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,obișnuit,2,"1,1,1,1,0,1",5,129,129,129,129,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,atâta,3,"1,1,1,1,0,1",5,191,191,191,191,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,atâta,3,"1,1,1,1,0,1",5,191,191,191,191,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,mine,5,"1,1,1,1,0,1",5,126,126,126,126,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,mine,5,"1,1,1,1,0,1",5,126,126,126,126,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,că-mi,6,"1,1,1,1,0,1",5,105,105,105,105,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,că-mi,6,"1,1,1,1,0,1",5,105,105,105,105,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,"obiceiurile”,",8,"1,1,1,1,0,1",5,215,215,215,215,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,"obiceiurile”,",8,"1,1,1,1,0,1",5,215,215,215,215,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,șoaptă.,12,"1,1,1,1,0,1",5,184,184,184,184,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,șoaptă.,12,"1,1,1,1,0,1",5,184,184,184,184,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,Dar,13,"1,1,1,1,0,1",5,153,153,153,153,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,Dar,13,"1,1,1,1,0,1",5,153,153,153,153,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,ar,21,"1,1,1,1,0,1",5,217,217,217,217,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,ar,21,"1,1,1,1,0,1",5,217,217,217,217,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,putut,23,"1,1,1,1,0,1",5,126,326,326,326,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,putut,23,"1,1,1,1,0,1",5,126,326,326,326,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,fie,25,"1,1,1,1,0,1",5,334,334,334,334,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,fie,25,"1,1,1,1,0,1",5,334,334,334,334,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,invers:,27,"1,1,1,1,0,1",5,113,113,113,113,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_4,1,invers:,27,"1,1,1,1,0,1",5,113,113,113,113,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,comenta,2,"1,1,1,1,0,1",5,216,216,216,216,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,comenta,2,"1,1,1,1,0,1",5,216,216,216,216,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,ultimele,3,"1,1,1,1,0,1",5,173,173,173,173,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,ultimele,3,"1,1,1,1,0,1",5,173,173,173,173,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,noutăți,4,"1,1,1,1,0,1",5,121,121,121,121,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,noutăți,4,"1,1,1,1,0,1",5,121,121,121,121,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,vedea,8,"1,1,1,1,0,1",5,191,191,191,191,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,vedea,8,"1,1,1,1,0,1",5,191,191,191,191,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,orașele,10,"1,1,1,1,0,1",5,203,203,203,203,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,orașele,10,"1,1,1,1,0,1",5,203,203,203,203,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,se,13,"1,1,1,1,0,1",5,159,159,159,159,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,se,13,"1,1,1,1,0,1",5,159,159,159,159,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,întâmpla,14,"1,1,1,1,0,1",5,197,197,197,197,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,întâmpla,14,"1,1,1,1,0,1",5,197,197,197,197,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,treacă.,16,"1,1,1,1,0,1",5,148,289,289,289,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,treacă.,16,"1,1,1,1,0,1",5,148,289,289,289,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,Însă,17,"1,1,1,1,0,1",5,0,133,0,0,0,0,0,1
020,stimulus_Lit_Alchemist_4_page_5,1,Însă,17,"1,1,1,1,0,1",5,0,133,0,0,0,0,0,1
020,stimulus_Lit_Alchemist_4_page_5,1,ultimele,19,"1,1,1,1,0,1",5,0,138,0,0,0,0,0,1
020,stimulus_Lit_Alchemist_4_page_5,1,ultimele,19,"1,1,1,1,0,1",5,0,138,0,0,0,0,0,1
020,stimulus_Lit_Alchemist_4_page_5,1,două,20,"1,1,1,1,0,1",5,234,234,234,505,1,1,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,două,20,"1,1,1,1,0,1",5,234,234,234,505,1,1,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,locuia,29,"1,1,1,1,0,1",5,229,229,229,229,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,locuia,29,"1,1,1,1,0,1",5,229,229,229,229,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,trecut.,47,"1,1,1,1,0,1",5,192,192,192,192,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,trecut.,47,"1,1,1,1,0,1",5,192,192,192,192,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,Negustorul,48,"1,1,1,1,0,1",5,150,150,150,150,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,Negustorul,48,"1,1,1,1,0,1",5,150,150,150,150,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,prăvălie,51,"1,1,1,1,0,1",5,158,158,158,158,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,prăvălie,51,"1,1,1,1,0,1",5,158,158,158,158,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,stofe,53,"1,1,1,1,0,1",5,199,199,199,199,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,stofe,53,"1,1,1,1,0,1",5,199,199,199,199,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,țesături,55,"1,1,1,1,0,1",5,211,211,211,211,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,țesături,55,"1,1,1,1,0,1",5,211,211,211,211,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,totdeauna,59,"1,1,1,1,0,1",5,157,157,157,157,1,0,0,0
020,stimulus_Lit_Alchemist_4_page_5,1,totdeauna,59,"1,1,1,1,0,1",5,157,157,157,157,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_1,1,RAPORT,1,"1,0,1,1,1,1",5,111,227,111,111,1,0,0,1
020,stimulus_Ins_LearningMobility_3_page_1,1,RAPORT,1,"1,0,1,1,1,1",5,111,227,111,111,1,0,0,1
020,stimulus_Ins_LearningMobility_3_page_1,1,AL,2,"1,0,1,1,1,1",5,0,132,0,0,0,0,0,1
020,stimulus_Ins_LearningMobility_3_page_1,1,AL,2,"1,0,1,1,1,1",5,0,132,0,0,0,0,0,1
020,stimulus_Ins_LearningMobility_3_page_1,1,COMISIEI,3,"1,0,1,1,1,1",5,0,242,0,0,0,0,0,1
020,stimulus_Ins_LearningMobility_3_page_1,1,COMISIEI,3,"1,0,1,1,1,1",5,0,242,0,0,0,0,0,1
020,stimulus_Ins_LearningMobility_3_page_1,1,CĂTRE,4,"1,0,1,1,1,1",5,134,260,134,134,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_1,1,CĂTRE,4,"1,0,1,1,1,1",5,134,260,134,134,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_1,1,CONSILIU:,5,"1,0,1,1,1,1",5,167,381,167,997,1,1,0,0
020,stimulus_Ins_LearningMobility_3_page_1,1,CONSILIU:,5,"1,0,1,1,1,1",5,167,381,167,997,1,1,0,0
020,stimulus_Ins_LearningMobility_3_page_1,1,Raport,6,"1,0,1,1,1,1",5,147,147,147,147,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_1,1,Raport,6,"1,0,1,1,1,1",5,147,147,147,147,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_1,1,privind,7,"1,0,1,1,1,1",5,246,246,246,246,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_1,1,privind,7,"1,0,1,1,1,1",5,246,246,246,246,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_1,1,progresele,8,"1,0,1,1,1,1",5,166,166,166,166,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_1,1,progresele,8,"1,0,1,1,1,1",5,166,166,166,166,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_1,1,înregistrate,9,"1,0,1,1,1,1",5,115,344,344,344,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_1,1,înregistrate,9,"1,0,1,1,1,1",5,115,344,344,344,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_1,1,referință,15,"1,0,1,1,1,1",5,138,138,138,138,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_1,1,referință,15,"1,0,1,1,1,1",5,138,138,138,138,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_1,1,mobilitatea,17,"1,0,1,1,1,1",5,122,438,122,122,1,0,0,1
020,stimulus_Ins_LearningMobility_3_page_1,1,mobilitatea,17,"1,0,1,1,1,1",5,122,438,122,122,1,0,0,1
020,stimulus_Ins_LearningMobility_3_page_1,1,educațional,20,"1,0,1,1,1,1",5,219,219,219,535,1,1,0,0
020,stimulus_Ins_LearningMobility_3_page_1,1,educațional,20,"1,0,1,1,1,1",5,219,219,219,535,1,1,0,0
020,stimulus_Ins_LearningMobility_3_page_1,1,studiile,51,"1,0,1,1,1,1",5,141,141,141,141,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_1,1,studiile,51,"1,0,1,1,1,1",5,141,141,141,141,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_2,1,Aptitudinile,1,"1,0,1,1,1,1",5,204,204,204,204,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_2,1,Aptitudinile,1,"1,0,1,1,1,1",5,204,204,204,204,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_2,1,astfel,6,"1,0,1,1,1,1",5,161,161,161,161,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_2,1,astfel,6,"1,0,1,1,1,1",5,161,161,161,161,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_2,1,"experiențe,",8,"1,0,1,1,1,1",5,139,139,139,139,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_2,1,"experiențe,",8,"1,0,1,1,1,1",5,139,139,139,139,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_2,1,ar,10,"1,0,1,1,1,1",5,108,108,108,108,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_2,1,ar,10,"1,0,1,1,1,1",5,108,108,108,108,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_2,1,fi,11,"1,0,1,1,1,1",5,0,207,0,0,0,0,0,1
020,stimulus_Ins_LearningMobility_3_page_2,1,fi,11,"1,0,1,1,1,1",5,0,207,0,0,0,0,0,1
020,stimulus_Ins_LearningMobility_3_page_2,1,capacitatea,12,"1,0,1,1,1,1",5,173,318,173,525,1,1,0,0
020,stimulus_Ins_LearningMobility_3_page_2,1,capacitatea,12,"1,0,1,1,1,1",5,173,318,173,525,1,1,0,0
020,stimulus_Ins_LearningMobility_3_page_2,1,toleranța,18,"1,0,1,1,1,1",5,177,177,177,177,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_2,1,toleranța,18,"1,0,1,1,1,1",5,177,177,177,177,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_2,1,încrederea,20,"1,0,1,1,1,1",5,162,162,162,162,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_2,1,încrederea,20,"1,0,1,1,1,1",5,162,162,162,162,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_2,1,în,21,"1,0,1,1,1,1",5,108,108,108,108,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_2,1,în,21,"1,0,1,1,1,1",5,108,108,108,108,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_2,1,sunt,23,"1,0,1,1,1,1",5,223,223,223,223,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_2,1,sunt,23,"1,0,1,1,1,1",5,223,223,223,223,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_2,1,astăzi.,33,"1,0,1,1,1,1",5,256,256,256,256,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_2,1,astăzi.,33,"1,0,1,1,1,1",5,256,256,256,256,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_3,1,Concluziile,1,"1,0,1,1,1,1",5,210,210,210,210,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_3,1,Concluziile,1,"1,0,1,1,1,1",5,210,210,210,210,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_3,1,Consiliului,2,"1,0,1,1,1,1",5,127,127,127,127,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_3,1,Consiliului,2,"1,0,1,1,1,1",5,127,127,127,127,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_3,1,privind,5,"1,0,1,1,1,1",5,190,448,448,448,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_3,1,privind,5,"1,0,1,1,1,1",5,190,448,448,448,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_3,1,criteriu,7,"1,0,1,1,1,1",5,170,170,170,170,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_3,1,criteriu,7,"1,0,1,1,1,1",5,170,170,170,170,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_3,1,referință,9,"1,0,1,1,1,1",5,151,151,151,151,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_3,1,referință,9,"1,0,1,1,1,1",5,151,151,151,151,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_3,1,pentru,10,"1,0,1,1,1,1",5,251,251,251,251,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_3,1,pentru,10,"1,0,1,1,1,1",5,251,251,251,251,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_3,1,(2011/C372/08),15,"1,0,1,1,1,1",5,0,358,0,0,0,0,0,1
020,stimulus_Ins_LearningMobility_3_page_3,1,(2011/C372/08),15,"1,0,1,1,1,1",5,0,358,0,0,0,0,0,1
020,stimulus_Ins_LearningMobility_3_page_3,1,invită,16,"1,0,1,1,1,1",5,190,425,190,190,1,0,0,1
020,stimulus_Ins_LearningMobility_3_page_3,1,invită,16,"1,0,1,1,1,1",5,190,425,190,190,1,0,0,1
020,stimulus_Ins_LearningMobility_3_page_3,1,Comisia,17,"1,0,1,1,1,1",5,115,115,115,350,1,1,0,0
020,stimulus_Ins_LearningMobility_3_page_3,1,Comisia,17,"1,0,1,1,1,1",5,115,115,115,350,1,1,0,0
020,stimulus_Ins_LearningMobility_3_page_3,1,„prezinte,19,"1,0,1,1,1,1",5,198,425,425,783,1,1,0,0
020,stimulus_Ins_LearningMobility_3_page_3,1,„prezinte,19,"1,0,1,1,1,1",5,198,425,425,783,1,1,0,0
020,stimulus_Ins_LearningMobility_3_page_3,1,vederea,29,"1,0,1,1,1,1",5,136,136,136,136,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_3,1,vederea,29,"1,0,1,1,1,1",5,136,136,136,136,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_3,1,reexaminării,30,"1,0,1,1,1,1",5,312,312,312,312,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_3,1,reexaminării,30,"1,0,1,1,1,1",5,312,312,312,312,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,concluziilor,2,"1,0,1,1,1,1",5,125,381,381,381,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,concluziilor,2,"1,0,1,1,1,1",5,125,381,381,381,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,Consiliului,3,"1,0,1,1,1,1",5,120,463,120,120,1,0,0,1
020,stimulus_Ins_LearningMobility_3_page_4,1,Consiliului,3,"1,0,1,1,1,1",5,120,463,120,120,1,0,0,1
020,stimulus_Ins_LearningMobility_3_page_4,1,2011,5,"1,0,1,1,1,1",5,212,346,212,212,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,2011,5,"1,0,1,1,1,1",5,212,346,212,212,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,reprezentat,7,"1,0,1,1,1,1",5,247,412,247,247,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,reprezentat,7,"1,0,1,1,1,1",5,247,412,247,247,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,de,8,"1,0,1,1,1,1",5,0,146,0,0,0,0,0,1
020,stimulus_Ins_LearningMobility_3_page_4,1,de,8,"1,0,1,1,1,1",5,0,146,0,0,0,0,0,1
020,stimulus_Ins_LearningMobility_3_page_4,1,Cadrul,9,"1,0,1,1,1,1",5,163,432,163,965,1,1,0,1
020,stimulus_Ins_LearningMobility_3_page_4,1,Cadrul,9,"1,0,1,1,1,1",5,163,432,163,965,1,1,0,1
020,stimulus_Ins_LearningMobility_3_page_4,1,Strategic,10,"1,0,1,1,1,1",5,193,193,193,448,1,1,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,Strategic,10,"1,0,1,1,1,1",5,193,193,193,448,1,1,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,Formare,17,"1,0,1,1,1,1",5,194,194,194,194,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,Formare,17,"1,0,1,1,1,1",5,194,194,194,194,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,Profesională,18,"1,0,1,1,1,1",5,179,179,179,179,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,Profesională,18,"1,0,1,1,1,1",5,179,179,179,179,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,"2020,",19,"1,0,1,1,1,1",5,236,236,236,236,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,"2020,",19,"1,0,1,1,1,1",5,236,236,236,236,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,care,21,"1,0,1,1,1,1",5,182,182,182,182,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,care,21,"1,0,1,1,1,1",5,182,182,182,182,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,privind,29,"1,0,1,1,1,1",5,115,115,115,115,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,privind,29,"1,0,1,1,1,1",5,115,115,115,115,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,criteriu,31,"1,0,1,1,1,1",5,172,172,172,172,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,criteriu,31,"1,0,1,1,1,1",5,172,172,172,172,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,referință,33,"1,0,1,1,1,1",5,191,191,191,191,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,referință,33,"1,0,1,1,1,1",5,191,191,191,191,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,sfârșitul,39,"1,0,1,1,1,1",5,158,158,158,158,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,sfârșitul,39,"1,0,1,1,1,1",5,158,158,158,158,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,anului,40,"1,0,1,1,1,1",5,135,135,135,135,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,anului,40,"1,0,1,1,1,1",5,135,135,135,135,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,mobilitatea,45,"1,0,1,1,1,1",5,162,162,162,162,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_4,1,mobilitatea,45,"1,0,1,1,1,1",5,162,162,162,162,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_5,1,îndeplinește,3,"1,0,1,1,1,1",5,246,246,246,246,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_5,1,îndeplinește,3,"1,0,1,1,1,1",5,246,246,246,246,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_5,1,obligația,4,"1,0,1,1,1,1",5,146,146,146,146,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_5,1,obligația,4,"1,0,1,1,1,1",5,146,146,146,146,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_5,1,raporta,7,"1,0,1,1,1,1",5,367,367,367,367,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_5,1,raporta,7,"1,0,1,1,1,1",5,367,367,367,367,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_5,1,Consiliului,8,"1,0,1,1,1,1",5,164,394,164,164,1,0,0,1
020,stimulus_Ins_LearningMobility_3_page_5,1,Consiliului,8,"1,0,1,1,1,1",5,164,394,164,164,1,0,0,1
020,stimulus_Ins_LearningMobility_3_page_5,1,privire,10,"1,0,1,1,1,1",5,181,327,181,557,1,1,0,0
020,stimulus_Ins_LearningMobility_3_page_5,1,privire,10,"1,0,1,1,1,1",5,181,327,181,557,1,1,0,0
020,stimulus_Ins_LearningMobility_3_page_5,1,ce,16,"1,0,1,1,1,1",5,151,151,151,151,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_5,1,ce,16,"1,0,1,1,1,1",5,151,151,151,151,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_5,1,privește,17,"1,0,1,1,1,1",5,200,200,200,200,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_5,1,privește,17,"1,0,1,1,1,1",5,200,200,200,200,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_5,1,criteriul,18,"1,0,1,1,1,1",5,227,227,227,227,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_5,1,criteriul,18,"1,0,1,1,1,1",5,227,227,227,227,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_5,1,referință,20,"1,0,1,1,1,1",5,201,201,201,201,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_5,1,referință,20,"1,0,1,1,1,1",5,201,201,201,201,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_5,1,"mobilitate,",22,"1,0,1,1,1,1",5,188,188,188,188,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_5,1,"mobilitate,",22,"1,0,1,1,1,1",5,188,188,188,188,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_6,1,referință,3,"1,0,1,1,1,1",5,145,145,145,145,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_6,1,referință,3,"1,0,1,1,1,1",5,145,145,145,145,1,0,0,0
020,stimulus_Ins_LearningMobility_3_page_6,1,privind,4,"1,0,1,1,1,1",5,194,325,194,194,1,0,0,1
020,stimulus_Ins_LearningMobility_3_page_6,1,privind,4,"1,0,1,1,1,1",5,194,325,194,194,1,0,0,1
020,stimulus_Ins_LearningMobility_3_page_6,1,mobilitatea,5,"1,0,1,1,1,1",5,357,529,357,488,1,1,0,1
020,stimulus_Ins_LearningMobility_3_page_6,1,mobilitatea,5,"1,0,1,1,1,1",5,357,529,357,488,1,1,0,1
020,stimulus_Ins_LearningMobility_3_page_6,1,în,6,"1,0,1,1,1,1",5,0,191,0,0,0,0,0,0
020,stimulus_Ins_LearningMobility_3_page_6,1,în,6,"1,0,1,1,1,1",5,0,191,0,0,0,0,0,0
